V1,V2,V3
-20.2508361204013,49.5567010309278,-4142.1376953125
-20.1839464882943,49.5567010309278,-4146.83740234375
-20.1170568561873,49.5567010309278,-4091.63745117188
-20.0501672240803,49.5567010309278,-4071.13745117188
-19.9832775919732,49.5567010309278,-4030.63500976562
-19.9163879598662,49.5567010309278,-4014.61499023438
-19.8494983277592,49.5567010309278,-3958.02490234375
-19.7826086956522,49.5567010309278,-3891.40478515625
-19.7157190635452,49.5567010309278,-3905.94482421875
-19.6488294314381,49.5567010309278,-4155.134765625
-19.5819397993311,49.5567010309278,-4421.294921875
-19.5150501672241,49.5567010309278,-4533.97509765625
-19.4481605351171,49.5567010309278,-4548.1376953125
-19.38127090301,49.5567010309278,-4513.34765625
-19.314381270903,49.5567010309278,-4527.7578125
-19.247491638796,49.5567010309278,-4456.337890625
-19.180602006689,49.5567010309278,-4391.10791015625
-19.1137123745819,49.5567010309278,-4382.0478515625
-19.0468227424749,49.5567010309278,-4372.8779296875
-18.9799331103679,49.5567010309278,-4351.41796875
-18.9130434782609,49.5567010309278,-4312.9599609375
-18.8461538461538,49.5567010309278,-4237.93994140625
-18.7792642140468,49.5567010309278,-4194.83984375
-18.7123745819398,49.5567010309278,-4074.5498046875
-18.6454849498328,49.5567010309278,-3949.30981445312
-18.5785953177258,49.5567010309278,-3891.9599609375
-18.5117056856187,49.5567010309278,-3890.15991210938
-18.4448160535117,49.5567010309278,-3992.17993164062
-18.3779264214047,49.5567010309278,-4196.61474609375
-18.3110367892977,49.5567010309278,-4494.01513671875
-18.2441471571906,49.5567010309278,-4544.9951171875
-18.1772575250836,49.5567010309278,-4551.3046875
-18.1103678929766,49.5567010309278,-4569.86474609375
-18.0434782608696,49.5567010309278,-4712.4248046875
-17.9765886287625,49.5567010309278,-4847.294921875
-17.9096989966555,49.5567010309278,-4832.044921875
-17.8428093645485,49.5567010309278,-4802.5048828125
-17.7759197324415,49.5567010309278,-4820.26513671875
-17.7090301003344,49.5567010309278,-4818.31494140625
-17.6421404682274,49.5567010309278,-4813.17529296875
-17.5752508361204,49.5567010309278,-4799.9150390625
-17.5083612040134,49.5567010309278,-4846.3251953125
-17.4414715719064,49.5567010309278,-4884.47509765625
-17.3745819397993,49.5567010309278,-4871.68505859375
-17.3076923076923,49.5567010309278,-4819.0302734375
-17.2408026755853,49.5567010309278,-4797.3701171875
-17.1739130434783,49.5567010309278,-4821.89013671875
-17.1070234113712,49.5567010309278,-4834.51025390625
-17.0401337792642,49.5567010309278,-4804.5703125
-16.9732441471572,49.5567010309278,-4726.18017578125
-16.9063545150502,49.5567010309278,-4802.5302734375
-16.8394648829431,49.5567010309278,-4857.39013671875
-16.7725752508361,49.5567010309278,-4844.3173828125
-16.7056856187291,49.5567010309278,-4825.49755859375
-16.6387959866221,49.5567010309278,-4833.24755859375
-16.5719063545151,49.5567010309278,-4836.2578125
-16.505016722408,49.5567010309278,-4824.52734375
-16.438127090301,49.5567010309278,-4792.98779296875
-16.371237458194,49.5567010309278,-4767.37744140625
-16.304347826087,49.5567010309278,-4808.91748046875
-16.2374581939799,49.5567010309278,-4846.49267578125
-16.1705685618729,49.5567010309278,-4838.0927734375
-16.1036789297659,49.5567010309278,-4888.41259765625
-16.0367892976589,49.5567010309278,-4832.1826171875
-15.9698996655518,49.5567010309278,-4781.57275390625
-15.9030100334448,49.5567010309278,-4744.0126953125
-15.8361204013378,49.5567010309278,-4716.03271484375
-15.7692307692308,49.5567010309278,-4721.97265625
-15.7023411371237,49.5567010309278,-4732.7275390625
-15.6354515050167,49.5567010309278,-4738.37744140625
-15.5685618729097,49.5567010309278,-4665.71728515625
-15.5016722408027,49.5567010309278,-4638.447265625
-15.4347826086957,49.5567010309278,-4650.40771484375
-15.3678929765886,49.5567010309278,-4583.607421875
-15.3010033444816,49.5567010309278,-4584.52734375
-15.2341137123746,49.5567010309278,-4601.697265625
-15.1672240802676,49.5567010309278,-4629.1171875
-15.1003344481605,49.5567010309278,-4624.4873046875
-15.0334448160535,49.5567010309278,-4585.107421875
-14.9665551839465,49.5567010309278,-4592.7470703125
-14.8996655518395,49.5567010309278,-4514.8173828125
-14.8327759197324,49.5567010309278,-4501.09716796875
-14.7658862876254,49.5567010309278,-4452.87744140625
-14.6989966555184,49.5567010309278,-4467.68701171875
-14.6321070234114,49.5567010309278,-4448.3359375
-14.5652173913043,49.5567010309278,-4423.5263671875
-14.4983277591973,49.5567010309278,-4400.21630859375
-14.4314381270903,49.5567010309278,-4367.68603515625
-14.3645484949833,49.5567010309278,-4324.076171875
-14.2976588628763,49.5567010309278,-4298.24609375
-14.2307692307692,49.5567010309278,-4256.3759765625
-14.1638795986622,49.5567010309278,-4281.26611328125
-14.0969899665552,49.5567010309278,-4271.02197265625
-14.0301003344482,49.5567010309278,-4256.89208984375
-13.9632107023411,49.5567010309278,-4169.8818359375
-13.8963210702341,49.5567010309278,-4094.7919921875
-13.8294314381271,49.5567010309278,-4056.02197265625
-13.7625418060201,49.5567010309278,-3990.52197265625
-13.695652173913,49.5567010309278,-3797.38208007812
-13.628762541806,49.5567010309278,-3263.2119140625
-13.561872909699,49.5567010309278,-2566.20727539062
-13.494983277592,49.5567010309278,-2067.33715820312
-13.4280936454849,49.5567010309278,-1887.60729980469
-13.3612040133779,49.5567010309278,-1806.4873046875
-13.2943143812709,49.5567010309278,-1728.07727050781
-13.2274247491639,49.5567010309278,-1667.55725097656
-13.1605351170569,49.5567010309278,-1670.86730957031
-13.0936454849498,49.5567010309278,-1679.18725585938
-13.0267558528428,49.5567010309278,-1672.15576171875
-12.9598662207358,49.5567010309278,-1659.23583984375
-12.8929765886288,49.5567010309278,-1633.85583496094
-12.8260869565217,49.5567010309278,-1628.4658203125
-12.7591973244147,49.5567010309278,-1619.03576660156
-12.6923076923077,49.5567010309278,-1615.93579101562
-12.6254180602007,49.5567010309278,-1645.53576660156
-12.5585284280936,49.5567010309278,-1583.19580078125
-12.4916387959866,49.5567010309278,-1518.79028320312
-12.4247491638796,49.5567010309278,-1469.54028320312
-12.3578595317726,49.5567010309278,-1422.84020996094
-12.2909698996656,49.5567010309278,-1374.14025878906
-12.2240802675585,49.5567010309278,-1327.85021972656
-12.1571906354515,49.5567010309278,-1273.84020996094
-12.0903010033445,49.5567010309278,-1213.46020507812
-12.0234113712375,49.5567010309278,-1152.39025878906
-11.9565217391304,49.5567010309278,-1091.04821777344
-11.8896321070234,49.5567010309278,-1033.18823242188
-11.8227424749164,49.5567010309278,-979.598205566406
-11.7558528428094,49.5567010309278,-923.278198242188
-11.6889632107023,49.5567010309278,-865.1181640625
-11.6220735785953,49.5567010309278,-801.078186035156
-11.5551839464883,49.5567010309278,-714.338195800781
-11.4882943143813,49.5567010309278,-626.538208007812
-11.4214046822742,49.5567010309278,-543.113525390625
-11.3545150501672,49.5567010309278,-449.963500976562
-11.2876254180602,49.5567010309278,-365.843505859375
-11.2207357859532,49.5567010309278,-296.913482666016
-11.1538461538462,49.5567010309278,-248.023498535156
-11.0869565217391,49.5567010309278,-217.803497314453
-11.0200668896321,49.5567010309278,-199.123489379883
-10.9531772575251,49.5567010309278,-183.673492431641
-10.8862876254181,49.5567010309278,-171.96452331543
-10.819397993311,49.5567010309278,-161.124526977539
-10.752508361204,49.5567010309278,-153.834533691406
-10.685618729097,49.5567010309278,-148.514526367188
-10.61872909699,49.5567010309278,-145.474533081055
-10.5518394648829,49.5567010309278,-144.124526977539
-10.4849498327759,49.5567010309278,-142.764526367188
-10.4180602006689,49.5567010309278,-140.444534301758
-10.3511705685619,49.5567010309278,-137.306030273438
-10.2842809364549,49.5567010309278,-133.456024169922
-10.2173913043478,49.5567010309278,-126.486022949219
-10.1505016722408,49.5567010309278,-118.84602355957
-10.0836120401338,49.5567010309278,-122.886024475098
-10.0167224080268,49.5567010309278,-137.486022949219
-9.94983277591973,49.5567010309278,-148.876022338867
-9.88294314381271,49.5567010309278,-152.636016845703
-9.81605351170569,49.5567010309278,-153.714996337891
-9.74916387959866,49.5567010309278,-149.175003051758
-9.68227424749164,49.5567010309278,-141.44499206543
-9.61538461538462,49.5567010309278,-121.455001831055
-9.54849498327759,49.5567010309278,-123.014999389648
-9.48160535117057,49.5567010309278,-144.104995727539
-9.41471571906355,49.5567010309278,-146.324996948242
-9.34782608695652,49.5567010309278,-139.975006103516
-9.2809364548495,49.5567010309278,-136.167541503906
-9.21404682274247,49.5567010309278,-134.867553710938
-9.14715719063545,49.5567010309278,-146.467544555664
-9.08026755852843,49.5567010309278,-147.737548828125
-9.01337792642141,49.5567010309278,-143.977554321289
-8.94648829431438,49.5567010309278,-138.457550048828
-8.87959866220736,49.5567010309278,-123.927551269531
-8.81270903010034,49.5567010309278,-126.587547302246
-8.74581939799331,49.5567010309278,-141.699035644531
-8.67892976588629,49.5567010309278,-141.499038696289
-8.61204013377926,49.5567010309278,-140.139038085938
-8.54515050167224,49.5567010309278,-137.599044799805
-8.47826086956522,49.5567010309278,-137.039031982422
-8.41137123745819,49.5567010309278,-138.369033813477
-8.34448160535117,49.5567010309278,-135.649032592773
-8.27759197324415,49.5567010309278,-131.729034423828
-8.21070234113713,49.5567010309278,-126.899688720703
-8.1438127090301,49.5567010309278,-127.909683227539
-8.07692307692308,49.5567010309278,-116.279685974121
-8.01003344481606,49.5567010309278,-131.439682006836
-7.94314381270903,49.5567010309278,-131.069686889648
-7.87625418060201,49.5567010309278,-130.159683227539
-7.80936454849498,49.5567010309278,-128.239685058594
-7.74247491638796,49.5567010309278,-118.699684143066
-7.67558528428094,49.5567010309278,-118.237205505371
-7.60869565217391,49.5567010309278,-130.507202148438
-7.54180602006689,49.5567010309278,-127.747200012207
-7.47491638795987,49.5567010309278,-125.977203369141
-7.40802675585284,49.5567010309278,-125.257202148438
-7.34113712374582,49.5567010309278,-123.857200622559
-7.2742474916388,49.5567010309278,-122.617202758789
-7.20735785953177,49.5567010309278,-122.167205810547
-7.14046822742475,49.5567010309278,-119.767272949219
-7.07357859531773,49.5567010309278,-120.337272644043
-7.0066889632107,49.5567010309278,-119.437271118164
-6.93979933110368,49.5567010309278,-116.807273864746
-6.87290969899666,49.5567010309278,-113.347267150879
-6.80602006688963,49.5567010309278,-107.637268066406
-6.73913043478261,49.5567010309278,-107.857269287109
-6.67224080267559,49.5567010309278,-107.45726776123
-6.60535117056856,49.5567010309278,-106.822105407715
-6.53846153846154,49.5567010309278,-106.562103271484
-6.47157190635452,49.5567010309278,-106.432106018066
-6.40468227424749,49.5567010309278,-105.972106933594
-6.33779264214047,49.5567010309278,-104.912101745605
-6.27090301003345,49.5567010309278,-103.952102661133
-6.20401337792642,49.5567010309278,-103.102104187012
-6.1371237458194,49.5567010309278,-102.592102050781
-6.07023411371237,49.5567010309278,-101.844680786133
-6.00334448160535,49.5567010309278,-101.184684753418
-5.93645484949833,49.5567010309278,-100.614685058594
-5.8695652173913,49.5567010309278,-99.7146835327148
-5.80267558528428,49.5567010309278,-98.7446823120117
-5.73578595317726,49.5567010309278,-97.7746810913086
-5.66889632107024,49.5567010309278,-96.5546798706055
-5.60200668896321,49.5567010309278,-96.0046844482422
-5.53511705685619,49.5567010309278,-95.7320022583008
-5.46822742474917,49.5567010309278,-95.3320007324219
-5.40133779264214,49.5567010309278,-94.3720016479492
-5.33444816053512,49.5567010309278,-93.052001953125
-5.26755852842809,49.5567010309278,-92.9920043945312
-5.20066889632107,49.5567010309278,-92.6220016479492
-5.13377926421405,49.5567010309278,-92.1419982910156
-5.06688963210702,49.5567010309278,-91.5319976806641
-5,49.5567010309278,-90.9428176879883
-25,49.4896907216495,-3967.77978515625
-24.933110367893,49.4896907216495,-3972.16967773438
-24.866220735786,49.4896907216495,-3913.76977539062
-24.7993311036789,49.4896907216495,-3867.47509765625
-24.7324414715719,49.4896907216495,-3688.6650390625
-24.6655518394649,49.4896907216495,-3697.55517578125
-24.5986622073579,49.4896907216495,-3739.72509765625
-24.5317725752508,49.4896907216495,-3778.12524414062
-24.4648829431438,49.4896907216495,-3869.29516601562
-24.3979933110368,49.4896907216495,-3791.4951171875
-24.3311036789298,49.4896907216495,-3703.71508789062
-24.2642140468227,49.4896907216495,-3747.04711914062
-24.1973244147157,49.4896907216495,-3792.14721679688
-24.1304347826087,49.4896907216495,-3863.39721679688
-24.0635451505017,49.4896907216495,-3925.4072265625
-23.9966555183947,49.4896907216495,-3990.29711914062
-23.9297658862876,49.4896907216495,-3965.35717773438
-23.8628762541806,49.4896907216495,-4030.56713867188
-23.7959866220736,49.4896907216495,-4075.08715820312
-23.7290969899666,49.4896907216495,-4056.6826171875
-23.6622073578595,49.4896907216495,-4058.4326171875
-23.5953177257525,49.4896907216495,-4066.392578125
-23.5284280936455,49.4896907216495,-4066.31274414062
-23.4615384615385,49.4896907216495,-3914.95263671875
-23.3946488294314,49.4896907216495,-3970.95263671875
-23.3277591973244,49.4896907216495,-4013.32275390625
-23.2608695652174,49.4896907216495,-4062.38256835938
-23.1939799331104,49.4896907216495,-4083.35693359375
-23.1270903010033,49.4896907216495,-4061.11694335938
-23.0602006688963,49.4896907216495,-3971.80712890625
-22.9933110367893,49.4896907216495,-3941.84692382812
-22.9264214046823,49.4896907216495,-3954.376953125
-22.8595317725753,49.4896907216495,-4120.037109375
-22.7926421404682,49.4896907216495,-4199.546875
-22.7257525083612,49.4896907216495,-3888.93701171875
-22.6588628762542,49.4896907216495,-3601.05224609375
-22.5919732441472,49.4896907216495,-3864.17211914062
-22.5250836120401,49.4896907216495,-3940.912109375
-22.4581939799331,49.4896907216495,-3832.98217773438
-22.3913043478261,49.4896907216495,-3763.67211914062
-22.3244147157191,49.4896907216495,-3872.1123046875
-22.257525083612,49.4896907216495,-3985.81225585938
-22.190635451505,49.4896907216495,-4073.48217773438
-22.123745819398,49.4896907216495,-4230.94970703125
-22.056856187291,49.4896907216495,-4160.90966796875
-21.9899665551839,49.4896907216495,-4000.88989257812
-21.9230769230769,49.4896907216495,-4229.58984375
-21.8561872909699,49.4896907216495,-4317.9296875
-21.7892976588629,49.4896907216495,-4051.31982421875
-21.7224080267559,49.4896907216495,-3763.90991210938
-21.6555183946488,49.4896907216495,-3706.83984375
-21.5886287625418,49.4896907216495,-3717.22265625
-21.5217391304348,49.4896907216495,-3815.32250976562
-21.4548494983278,49.4896907216495,-4071.33251953125
-21.3879598662207,49.4896907216495,-4135.83251953125
-21.3210702341137,49.4896907216495,-3999.25244140625
-21.2541806020067,49.4896907216495,-3780.49243164062
-21.1872909698997,49.4896907216495,-3818.05249023438
-21.1204013377926,49.4896907216495,-3932.22265625
-21.0535117056856,49.4896907216495,-3941.98803710938
-20.9866220735786,49.4896907216495,-3844.11791992188
-20.9197324414716,49.4896907216495,-3722.03784179688
-20.8528428093645,49.4896907216495,-3799.89794921875
-20.7859531772575,49.4896907216495,-4079.67797851562
-20.7190635451505,49.4896907216495,-4133.1279296875
-20.6521739130435,49.4896907216495,-4030.65795898438
-20.5852842809365,49.4896907216495,-3703.19799804688
-20.5183946488294,49.4896907216495,-3737.1875
-20.4515050167224,49.4896907216495,-3914.87744140625
-20.3846153846154,49.4896907216495,-3951.8173828125
-20.3177257525084,49.4896907216495,-4016.4775390625
-20.2508361204013,49.4896907216495,-4188.25732421875
-20.1839464882943,49.4896907216495,-4110.27734375
-20.1170568561873,49.4896907216495,-4013.92749023438
-20.0501672240803,49.4896907216495,-3930.25756835938
-19.9832775919732,49.4896907216495,-3904.94482421875
-19.9163879598662,49.4896907216495,-3895.38500976562
-19.8494983277592,49.4896907216495,-3922.53491210938
-19.7826086956522,49.4896907216495,-3969.85498046875
-19.7157190635452,49.4896907216495,-3840.63500976562
-19.6488294314381,49.4896907216495,-3800.09497070312
-19.5819397993311,49.4896907216495,-4009.96484375
-19.5150501672241,49.4896907216495,-4480.77490234375
-19.4481605351171,49.4896907216495,-4668.69775390625
-19.38127090301,49.4896907216495,-4602.48779296875
-19.314381270903,49.4896907216495,-4563.90771484375
-19.247491638796,49.4896907216495,-4539.2578125
-19.180602006689,49.4896907216495,-4520.64794921875
-19.1137123745819,49.4896907216495,-4516.68798828125
-19.0468227424749,49.4896907216495,-4455.24755859375
-18.9799331103679,49.4896907216495,-4362.767578125
-18.9130434782609,49.4896907216495,-4338.89990234375
-18.8461538461538,49.4896907216495,-4228.4697265625
-18.7792642140468,49.4896907216495,-4131.1298828125
-18.7123745819398,49.4896907216495,-4063.34985351562
-18.6454849498328,49.4896907216495,-3996.2998046875
-18.5785953177258,49.4896907216495,-4092.10986328125
-18.5117056856187,49.4896907216495,-4137.5400390625
-18.4448160535117,49.4896907216495,-4106.69970703125
-18.3779264214047,49.4896907216495,-4150.77490234375
-18.3110367892977,49.4896907216495,-4314.9248046875
-18.2441471571906,49.4896907216495,-4456.19482421875
-18.1772575250836,49.4896907216495,-4500.01513671875
-18.1103678929766,49.4896907216495,-4621.40478515625
-18.0434782608696,49.4896907216495,-4696.11474609375
-17.9765886287625,49.4896907216495,-4790.23486328125
-17.9096989966555,49.4896907216495,-4834.31494140625
-17.8428093645485,49.4896907216495,-4827.1650390625
-17.7759197324415,49.4896907216495,-4818.46533203125
-17.7090301003344,49.4896907216495,-4806.6650390625
-17.6421404682274,49.4896907216495,-4819.1650390625
-17.5752508361204,49.4896907216495,-4822.76513671875
-17.5083612040134,49.4896907216495,-4847.97509765625
-17.4414715719064,49.4896907216495,-4879.01513671875
-17.3745819397993,49.4896907216495,-4809.7548828125
-17.3076923076923,49.4896907216495,-4722.9501953125
-17.2408026755853,49.4896907216495,-4743.39013671875
-17.1739130434783,49.4896907216495,-4800.67041015625
-17.1070234113712,49.4896907216495,-4835.1103515625
-17.0401337792642,49.4896907216495,-4854.76025390625
-16.9732441471572,49.4896907216495,-4846.330078125
-16.9063545150502,49.4896907216495,-4848.88037109375
-16.8394648829431,49.4896907216495,-4862.38037109375
-16.7725752508361,49.4896907216495,-4840.767578125
-16.7056856187291,49.4896907216495,-4826.8974609375
-16.6387959866221,49.4896907216495,-4847.83740234375
-16.5719063545151,49.4896907216495,-4846.267578125
-16.505016722408,49.4896907216495,-4843.8173828125
-16.438127090301,49.4896907216495,-4823.6875
-16.371237458194,49.4896907216495,-4825.767578125
-16.304347826087,49.4896907216495,-4850.8974609375
-16.2374581939799,49.4896907216495,-4839.3828125
-16.1705685618729,49.4896907216495,-4885.54248046875
-16.1036789297659,49.4896907216495,-4879.57275390625
-16.0367892976589,49.4896907216495,-4821.17236328125
-15.9698996655518,49.4896907216495,-4820.732421875
-15.9030100334448,49.4896907216495,-4813.0126953125
-15.8361204013378,49.4896907216495,-4792.8525390625
-15.7692307692308,49.4896907216495,-4779.29248046875
-15.7023411371237,49.4896907216495,-4776.4375
-15.6354515050167,49.4896907216495,-4768.927734375
-15.5685618729097,49.4896907216495,-4747.08740234375
-15.5016722408027,49.4896907216495,-4720.00732421875
-15.4347826086957,49.4896907216495,-4707.11767578125
-15.3678929765886,49.4896907216495,-4681.7275390625
-15.3010033444816,49.4896907216495,-4673.3876953125
-15.2341137123746,49.4896907216495,-4663.6474609375
-15.1672240802676,49.4896907216495,-4640.8671875
-15.1003344481605,49.4896907216495,-4624.22705078125
-15.0334448160535,49.4896907216495,-4606.71728515625
-14.9665551839465,49.4896907216495,-4600.607421875
-14.8996655518395,49.4896907216495,-4577.17724609375
-14.8327759197324,49.4896907216495,-4495.357421875
-14.7658862876254,49.4896907216495,-4496.3173828125
-14.6989966555184,49.4896907216495,-4499.357421875
-14.6321070234114,49.4896907216495,-4477.826171875
-14.5652173913043,49.4896907216495,-4446.01611328125
-14.4983277591973,49.4896907216495,-4413.09619140625
-14.4314381270903,49.4896907216495,-4380.7763671875
-14.3645484949833,49.4896907216495,-4365.25634765625
-14.2976588628763,49.4896907216495,-4348.63623046875
-14.2307692307692,49.4896907216495,-4347.986328125
-14.1638795986622,49.4896907216495,-4339.84619140625
-14.0969899665552,49.4896907216495,-4336.5419921875
-14.0301003344482,49.4896907216495,-4328.8720703125
-13.9632107023411,49.4896907216495,-4301.01220703125
-13.8963210702341,49.4896907216495,-4242.22216796875
-13.8294314381271,49.4896907216495,-4146.81201171875
-13.7625418060201,49.4896907216495,-4067.58203125
-13.695652173913,49.4896907216495,-4004.89208984375
-13.628762541806,49.4896907216495,-3829.93188476562
-13.561872909699,49.4896907216495,-3448.93725585938
-13.494983277592,49.4896907216495,-2887.56713867188
-13.4280936454849,49.4896907216495,-2211.00732421875
-13.3612040133779,49.4896907216495,-1888.50720214844
-13.2943143812709,49.4896907216495,-1788.82727050781
-13.2274247491639,49.4896907216495,-1725.37719726562
-13.1605351170569,49.4896907216495,-1668.81726074219
-13.0936454849498,49.4896907216495,-1631.79724121094
-13.0267558528428,49.4896907216495,-1579.01574707031
-12.9598662207358,49.4896907216495,-1535.72583007812
-12.8929765886288,49.4896907216495,-1505.73583984375
-12.8260869565217,49.4896907216495,-1477.53576660156
-12.7591973244147,49.4896907216495,-1453.41577148438
-12.6923076923077,49.4896907216495,-1452.93579101562
-12.6254180602007,49.4896907216495,-1460.06579589844
-12.5585284280936,49.4896907216495,-1438.505859375
-12.4916387959866,49.4896907216495,-1414.40026855469
-12.4247491638796,49.4896907216495,-1388.38024902344
-12.3578595317726,49.4896907216495,-1358.63024902344
-12.2909698996656,49.4896907216495,-1330.46020507812
-12.2240802675585,49.4896907216495,-1298.4501953125
-12.1571906354515,49.4896907216495,-1259.18029785156
-12.0903010033445,49.4896907216495,-1210.05029296875
-12.0234113712375,49.4896907216495,-1153.7802734375
-11.9565217391304,49.4896907216495,-1097.59814453125
-11.8896321070234,49.4896907216495,-1041.03820800781
-11.8227424749164,49.4896907216495,-986.258178710938
-11.7558528428094,49.4896907216495,-931.938171386719
-11.6889632107023,49.4896907216495,-876.278198242188
-11.6220735785953,49.4896907216495,-797.378173828125
-11.5551839464883,49.4896907216495,-709.3681640625
-11.4882943143813,49.4896907216495,-613.168212890625
-11.4214046822742,49.4896907216495,-506.213500976562
-11.3545150501672,49.4896907216495,-405.343505859375
-11.2876254180602,49.4896907216495,-322.573486328125
-11.2207357859532,49.4896907216495,-260.993499755859
-11.1538461538462,49.4896907216495,-221.913497924805
-11.0869565217391,49.4896907216495,-201.743499755859
-11.0200668896321,49.4896907216495,-189.373489379883
-10.9531772575251,49.4896907216495,-179.353500366211
-10.8862876254181,49.4896907216495,-169.564529418945
-10.819397993311,49.4896907216495,-160.844528198242
-10.752508361204,49.4896907216495,-153.674530029297
-10.685618729097,49.4896907216495,-148.184524536133
-10.61872909699,49.4896907216495,-144.494522094727
-10.5518394648829,49.4896907216495,-140.21452331543
-10.4849498327759,49.4896907216495,-137.294525146484
-10.4180602006689,49.4896907216495,-134.494522094727
-10.3511705685619,49.4896907216495,-131.34602355957
-10.2842809364549,49.4896907216495,-127.856025695801
-10.2173913043478,49.4896907216495,-119.676025390625
-10.1505016722408,49.4896907216495,-121.876022338867
-10.0836120401338,49.4896907216495,-137.046020507812
-10.0167224080268,49.4896907216495,-147.916015625
-9.94983277591973,49.4896907216495,-156.236022949219
-9.88294314381271,49.4896907216495,-154.286026000977
-9.81605351170569,49.4896907216495,-148.164993286133
-9.74916387959866,49.4896907216495,-139.44499206543
-9.68227424749164,49.4896907216495,-120.974998474121
-9.61538461538462,49.4896907216495,-133.875
-9.54849498327759,49.4896907216495,-147.925003051758
-9.48160535117057,49.4896907216495,-141.625
-9.41471571906355,49.4896907216495,-133.774993896484
-9.34782608695652,49.4896907216495,-139.104995727539
-9.2809364548495,49.4896907216495,-144.977554321289
-9.21404682274247,49.4896907216495,-146.767547607422
-9.14715719063545,49.4896907216495,-147.467544555664
-9.08026755852843,49.4896907216495,-144.947555541992
-9.01337792642141,49.4896907216495,-138.587554931641
-8.94648829431438,49.4896907216495,-125.137550354004
-8.87959866220736,49.4896907216495,-121.827545166016
-8.81270903010034,49.4896907216495,-139.327545166016
-8.74581939799331,49.4896907216495,-144.889038085938
-8.67892976588629,49.4896907216495,-143.729034423828
-8.61204013377926,49.4896907216495,-141.669036865234
-8.54515050167224,49.4896907216495,-143.099044799805
-8.47826086956522,49.4896907216495,-142.289031982422
-8.41137123745819,49.4896907216495,-138.639038085938
-8.34448160535117,49.4896907216495,-135.289031982422
-8.27759197324415,49.4896907216495,-131.67903137207
-8.21070234113713,49.4896907216495,-131.799682617188
-8.1438127090301,49.4896907216495,-127.269683837891
-8.07692307692308,49.4896907216495,-128.159683227539
-8.01003344481606,49.4896907216495,-134.439682006836
-7.94314381270903,49.4896907216495,-135.029693603516
-7.87625418060201,49.4896907216495,-135.319686889648
-7.80936454849498,49.4896907216495,-121.519683837891
-7.74247491638796,49.4896907216495,-118.039688110352
-7.67558528428094,49.4896907216495,-128.037200927734
-7.60869565217391,49.4896907216495,-125.95719909668
-7.54180602006689,49.4896907216495,-124.427200317383
-7.47491638795987,49.4896907216495,-125.527198791504
-7.40802675585284,49.4896907216495,-123.427200317383
-7.34113712374582,49.4896907216495,-122.607200622559
-7.2742474916388,49.4896907216495,-123.147201538086
-7.20735785953177,49.4896907216495,-120.387199401855
-7.14046822742475,49.4896907216495,-121.607269287109
-7.07357859531773,49.4896907216495,-121.477272033691
-7.0066889632107,49.4896907216495,-120.007270812988
-6.93979933110368,49.4896907216495,-116.987274169922
-6.87290969899666,49.4896907216495,-113.927268981934
-6.80602006688963,49.4896907216495,-110.527267456055
-6.73913043478261,49.4896907216495,-109.537269592285
-6.67224080267559,49.4896907216495,-108.997268676758
-6.60535117056856,49.4896907216495,-108.672103881836
-6.53846153846154,49.4896907216495,-108.472106933594
-6.47157190635452,49.4896907216495,-108.022102355957
-6.40468227424749,49.4896907216495,-107.842102050781
-6.33779264214047,49.4896907216495,-107.15210723877
-6.27090301003345,49.4896907216495,-106.712104797363
-6.20401337792642,49.4896907216495,-106.162101745605
-6.1371237458194,49.4896907216495,-105.642105102539
-6.07023411371237,49.4896907216495,-105.104682922363
-6.00334448160535,49.4896907216495,-104.524681091309
-5.93645484949833,49.4896907216495,-103.474685668945
-5.8695652173913,49.4896907216495,-102.574684143066
-5.80267558528428,49.4896907216495,-102.254684448242
-5.73578595317726,49.4896907216495,-101.494682312012
-5.66889632107024,49.4896907216495,-101.04468536377
-5.60200668896321,49.4896907216495,-100.754684448242
-5.53511705685619,49.4896907216495,-99.5820007324219
-5.46822742474917,49.4896907216495,-98.5019989013672
-5.40133779264214,49.4896907216495,-97.9920043945312
-5.33444816053512,49.4896907216495,-97.6719970703125
-5.26755852842809,49.4896907216495,-97.0719985961914
-5.20066889632107,49.4896907216495,-96.431999206543
-5.13377926421405,49.4896907216495,-95.1320037841797
-5.06688963210702,49.4896907216495,-94.0719985961914
-5,49.4896907216495,-93.4228210449219
-25,49.4226804123711,-3928.83227539062
-24.933110367893,49.4226804123711,-3990.64233398438
-24.866220735786,49.4226804123711,-3843.39233398438
-24.7993311036789,49.4226804123711,-3861.87475585938
-24.7324414715719,49.4226804123711,-3762.884765625
-24.6655518394649,49.4226804123711,-3776.8447265625
-24.5986622073579,49.4226804123711,-3751.6748046875
-24.5317725752508,49.4226804123711,-3746.35473632812
-24.4648829431438,49.4226804123711,-3784.23486328125
-24.3979933110368,49.4226804123711,-3750.22485351562
-24.3311036789298,49.4226804123711,-3703.05493164062
-24.2642140468227,49.4226804123711,-3761.35791015625
-24.1973244147157,49.4226804123711,-3771.09790039062
-24.1304347826087,49.4226804123711,-3779.2080078125
-24.0635451505017,49.4226804123711,-3834.80786132812
-23.9966555183947,49.4226804123711,-3920.60791015625
-23.9297658862876,49.4226804123711,-3971.5078125
-23.8628762541806,49.4226804123711,-3987.36791992188
-23.7959866220736,49.4226804123711,-3979.01782226562
-23.7290969899666,49.4226804123711,-3930.857421875
-23.6622073578595,49.4226804123711,-3931.947265625
